,Year,Quarter,Month,DayofMonth,FlightDate,Flight_Number_Reporting_Airline,OriginAirportID,DayOfWeek,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepTime,Flights,DepDelay,ArrDelay,ArrTime,DepTimeBlk,ArrTimeBlk
933297,2019,2,5,27,2019-05-27,679,14679,1,SAN,"San Diego, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,1228,1.00,-7.00,-16.00,1718,1200-1259,1700-1759
933298,2019,2,5,28,2019-05-28,679,14679,2,SAN,"San Diego, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,1235,1.00,0.00,2.00,1736,1200-1259,1700-1759
933299,2019,2,5,29,2019-05-29,679,14679,3,SAN,"San Diego, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,1357,1.00,82.00,63.00,1837,1200-1259,1700-1759
933300,2019,2,5,30,2019-05-30,679,14679,4,SAN,"San Diego, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,1225,1.00,-10.00,-25.00,1709,1200-1259,1700-1759
933301,2019,2,5,31,2019-05-31,679,14679,5,SAN,"San Diego, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,1413,1.00,98.00,75.00,1849,1200-1259,1700-1759
933302,2019,2,5,3,2019-05-03,756,14107,5,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1526,1.00,-2.00,-11.00,1629,1500-1559,1600-1659
933303,2019,2,5,5,2019-05-05,756,14107,7,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1610,1.00,42.00,33.00,1713,1500-1559,1600-1659
933304,2019,2,5,6,2019-05-06,756,14107,1,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1520,1.00,-8.00,-12.00,1628,1500-1559,1600-1659
933305,2019,2,5,9,2019-05-09,756,14107,4,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1523,1.00,-5.00,-6.00,1634,1500-1559,1600-1659
933306,2019,2,5,10,2019-05-10,756,14107,5,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1525,1.00,-3.00,-13.00,1627,1500-1559,1600-1659
933307,2019,2,5,12,2019-05-12,756,14107,7,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1521,1.00,-7.00,-19.00,1621,1500-1559,1600-1659
933308,2019,2,5,13,2019-05-13,756,14107,1,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1528,1.00,0.00,-5.00,1635,1500-1559,1600-1659
933309,2019,2,5,16,2019-05-16,756,14107,4,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1525,1.00,-3.00,-5.00,1635,1500-1559,1600-1659
933310,2019,2,5,17,2019-05-17,756,14107,5,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1523,1.00,-5.00,-9.00,1631,1500-1559,1600-1659
933311,2019,2,5,19,2019-05-19,756,14107,7,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1543,1.00,15.00,25.00,1705,1500-1559,1600-1659
933312,2019,2,5,20,2019-05-20,756,14107,1,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1534,1.00,6.00,5.00,1645,1500-1559,1600-1659
933313,2019,2,5,22,2019-05-22,756,14107,3,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1521,1.00,-7.00,-11.00,1629,1500-1559,1600-1659
933314,2019,2,5,23,2019-05-23,756,14107,4,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1550,1.00,22.00,13.00,1653,1500-1559,1600-1659
933315,2019,2,5,24,2019-05-24,756,14107,5,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1525,1.00,-3.00,-6.00,1634,1500-1559,1600-1659
933316,2019,2,5,26,2019-05-26,756,14107,7,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1527,1.00,-1.00,-2.00,1638,1500-1559,1600-1659
933317,2019,2,5,27,2019-05-27,756,14107,1,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1524,1.00,-4.00,-8.00,1632,1500-1559,1600-1659
933318,2019,2,5,28,2019-05-28,756,14107,2,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1525,1.00,-3.00,-4.00,1636,1500-1559,1600-1659
933319,2019,2,5,30,2019-05-30,756,14107,4,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1524,1.00,-4.00,-14.00,1626,1500-1559,1600-1659
933320,2019,2,5,31,2019-05-31,756,14107,5,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,1525,1.00,-3.00,-1.00,1639,1500-1559,1600-1659
933321,2019,2,5,3,2019-05-03,756,14679,5,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1723,1.00,-7.00,-18.00,1833,1700-1759,1800-1859
933322,2019,2,5,5,2019-05-05,756,14679,7,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1753,1.00,23.00,31.00,1922,1700-1759,1800-1859
933323,2019,2,5,6,2019-05-06,756,14679,1,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1725,1.00,-5.00,14.00,1905,1700-1759,1800-1859
933324,2019,2,5,9,2019-05-09,756,14679,4,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1722,1.00,-8.00,-13.00,1838,1700-1759,1800-1859
933325,2019,2,5,10,2019-05-10,756,14679,5,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1725,1.00,-5.00,-9.00,1842,1700-1759,1800-1859
933326,2019,2,5,12,2019-05-12,756,14679,7,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1723,1.00,-7.00,-21.00,1830,1700-1759,1800-1859
933327,2019,2,5,13,2019-05-13,756,14679,1,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1724,1.00,-6.00,26.00,1917,1700-1759,1800-1859
933328,2019,2,5,16,2019-05-16,756,14679,4,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1727,1.00,-3.00,-1.00,1850,1700-1759,1800-1859
933329,2019,2,5,17,2019-05-17,756,14679,5,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1724,1.00,-6.00,4.00,1855,1700-1759,1800-1859
933330,2019,2,5,19,2019-05-19,756,14679,7,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1745,1.00,15.00,3.00,1854,1700-1759,1800-1859
933331,2019,2,5,20,2019-05-20,756,14679,1,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1728,1.00,-2.00,-3.00,1848,1700-1759,1800-1859
933332,2019,2,5,22,2019-05-22,756,14679,3,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1722,1.00,-8.00,-16.00,1835,1700-1759,1800-1859
933333,2019,2,5,23,2019-05-23,756,14679,4,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1732,1.00,2.00,6.00,1857,1700-1759,1800-1859
933334,2019,2,5,24,2019-05-24,756,14679,5,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1804,1.00,34.00,41.00,1932,1700-1759,1800-1859
933335,2019,2,5,26,2019-05-26,756,14679,7,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1724,1.00,-6.00,-21.00,1830,1700-1759,1800-1859
933336,2019,2,5,27,2019-05-27,756,14679,1,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1724,1.00,-6.00,-14.00,1837,1700-1759,1800-1859
933337,2019,2,5,28,2019-05-28,756,14679,2,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1723,1.00,-7.00,-8.00,1843,1700-1759,1800-1859
933338,2019,2,5,30,2019-05-30,756,14679,4,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1722,1.00,-8.00,-12.00,1839,1700-1759,1800-1859
933339,2019,2,5,31,2019-05-31,756,14679,5,SAN,"San Diego, CA",CA,PHX,"Phoenix, AZ",AZ,1720,1.00,-10.00,-20.00,1831,1700-1759,1800-1859
933340,2019,2,5,3,2019-05-03,819,14100,5,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2049,1.00,-6.00,-22.00,2321,2000-2059,2300-2359
933341,2019,2,5,4,2019-05-04,819,14100,6,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2052,1.00,-3.00,-21.00,2322,2000-2059,2300-2359
933342,2019,2,5,5,2019-05-05,819,14100,7,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2046,1.00,-9.00,4.00,2347,2000-2059,2300-2359
933343,2019,2,5,6,2019-05-06,819,14100,1,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2049,1.00,-6.00,-13.00,2330,2000-2059,2300-2359
933344,2019,2,5,7,2019-05-07,819,14100,2,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2047,1.00,-8.00,-12.00,2331,2000-2059,2300-2359
933345,2019,2,5,8,2019-05-08,819,14100,3,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2050,1.00,-5.00,-29.00,2314,2000-2059,2300-2359
933346,2019,2,5,9,2019-05-09,819,14100,4,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2049,1.00,-6.00,1.00,2344,2000-2059,2300-2359
933347,2019,2,5,10,2019-05-10,819,14100,5,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2106,1.00,11.00,14.00,2357,2000-2059,2300-2359
933348,2019,2,5,11,2019-05-11,819,14100,6,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2052,1.00,-3.00,-25.00,2318,2000-2059,2300-2359
933349,2019,2,5,12,2019-05-12,819,14100,7,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2050,1.00,-5.00,-44.00,2259,2000-2059,2300-2359
933350,2019,2,5,13,2019-05-13,819,14100,1,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2050,1.00,-5.00,-28.00,2315,2000-2059,2300-2359
933351,2019,2,5,14,2019-05-14,819,14100,2,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2051,1.00,-4.00,-30.00,2313,2000-2059,2300-2359
933352,2019,2,5,15,2019-05-15,819,14100,3,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2050,1.00,-5.00,-31.00,2312,2000-2059,2300-2359
933353,2019,2,5,16,2019-05-16,819,14100,4,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2103,1.00,8.00,-4.00,2339,2000-2059,2300-2359
933354,2019,2,5,17,2019-05-17,819,14100,5,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2050,1.00,-5.00,-5.00,2338,2000-2059,2300-2359
933355,2019,2,5,18,2019-05-18,819,14100,6,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2105,1.00,10.00,20.00,0003,2000-2059,2300-2359
933356,2019,2,5,19,2019-05-19,819,14100,7,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2217,1.00,82.00,122.00,0145,2000-2059,2300-2359
933357,2019,2,5,20,2019-05-20,819,14100,1,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2050,1.00,-5.00,5.00,2348,2000-2059,2300-2359
933358,2019,2,5,21,2019-05-21,819,14100,2,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2051,1.00,-4.00,-2.00,2341,2000-2059,2300-2359
933359,2019,2,5,22,2019-05-22,819,14100,3,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2049,1.00,-6.00,-9.00,2334,2000-2059,2300-2359
933360,2019,2,5,23,2019-05-23,819,14100,4,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2054,1.00,-1.00,1.00,2344,2000-2059,2300-2359
933361,2019,2,5,24,2019-05-24,819,14100,5,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2050,1.00,-5.00,-12.00,2331,2000-2059,2300-2359
933362,2019,2,5,25,2019-05-25,819,14100,6,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2124,1.00,29.00,34.00,0017,2000-2059,2300-2359
933363,2019,2,5,26,2019-05-26,819,14100,7,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2048,1.00,-7.00,-12.00,2331,2000-2059,2300-2359
933364,2019,2,5,27,2019-05-27,819,14100,1,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2131,1.00,36.00,11.00,2354,2000-2059,2300-2359
933365,2019,2,5,28,2019-05-28,819,14100,2,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2054,1.00,-1.00,8.00,2351,2000-2059,2300-2359
933366,2019,2,5,29,2019-05-29,819,14100,3,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2111,1.00,16.00,29.00,0012,2000-2059,2300-2359
933367,2019,2,5,30,2019-05-30,819,14100,4,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2051,1.00,-4.00,10.00,2353,2000-2059,2300-2359
933368,2019,2,5,31,2019-05-31,819,14100,5,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,2047,1.00,-8.00,-15.00,2328,2000-2059,2300-2359
933369,2019,2,5,1,2019-05-01,884,11057,3,CLT,"Charlotte, NC",NC,SAN,"San Diego, CA",CA,1649,1.00,5.00,-5.00,1858,1600-1659,1900-1959
933370,2019,2,5,2,2019-05-02,884,11057,4,CLT,"Charlotte, NC",NC,SAN,"San Diego, CA",CA,1640,1.00,-4.00,-11.00,1852,1600-1659,1900-1959
933371,2019,2,5,1,2019-05-01,896,14100,3,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,1830,1.00,-3.00,1.00,2127,1800-1859,2100-2159
933372,2019,2,5,2,2019-05-02,896,14100,4,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,1827,1.00,-6.00,-4.00,2122,1800-1859,2100-2159
933373,2019,2,5,1,2019-05-01,897,14100,3,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,0805,1.00,0.00,18.00,1116,0800-0859,1000-1059
933374,2019,2,5,2,2019-05-02,897,14100,4,PHL,"Philadelphia, PA",PA,SAN,"San Diego, CA",CA,0759,1.00,-6.00,22.00,1120,0800-0859,1000-1059
933375,2019,2,5,1,2019-05-01,897,14679,3,SAN,"San Diego, CA",CA,PHL,"Philadelphia, PA",PA,1214,1.00,16.00,2.00,2013,1100-1159,2000-2059
933376,2019,2,5,2,2019-05-02,897,14679,4,SAN,"San Diego, CA",CA,PHL,"Philadelphia, PA",PA,1211,1.00,13.00,2.00,2013,1100-1159,2000-2059
933377,2019,2,5,1,2019-05-01,956,14679,3,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0726,1.00,-3.00,-13.00,1322,0700-0759,1300-1359
933378,2019,2,5,2,2019-05-02,956,14679,4,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0726,1.00,-3.00,-14.00,1321,0700-0759,1300-1359
933379,2019,2,5,4,2019-05-04,956,14679,6,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0744,1.00,-6.00,-35.00,1326,0700-0759,1400-1459
933380,2019,2,5,5,2019-05-05,956,14679,7,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0747,1.00,-3.00,-23.00,1338,0700-0759,1400-1459
933381,2019,2,5,6,2019-05-06,956,14679,1,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0747,1.00,-3.00,-15.00,1346,0700-0759,1400-1459
933382,2019,2,5,7,2019-05-07,956,14679,2,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0742,1.00,-8.00,-26.00,1335,0700-0759,1400-1459
933383,2019,2,5,8,2019-05-08,956,14679,3,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0752,1.00,2.00,-12.00,1349,0700-0759,1400-1459
933384,2019,2,5,9,2019-05-09,956,14679,4,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0746,1.00,-4.00,-16.00,1345,0700-0759,1400-1459
933385,2019,2,5,10,2019-05-10,956,14679,5,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0829,1.00,39.00,13.00,1414,0700-0759,1400-1459
933386,2019,2,5,11,2019-05-11,956,14679,6,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0749,1.00,-1.00,-17.00,1344,0700-0759,1400-1459
933387,2019,2,5,12,2019-05-12,956,14679,7,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0739,1.00,-11.00,-11.00,1350,0700-0759,1400-1459
933388,2019,2,5,13,2019-05-13,956,14679,1,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0748,1.00,-2.00,2.00,1403,0700-0759,1400-1459
933389,2019,2,5,14,2019-05-14,956,14679,2,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0743,1.00,-7.00,-15.00,1346,0700-0759,1400-1459
933390,2019,2,5,15,2019-05-15,956,14679,3,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0745,1.00,-5.00,-19.00,1342,0700-0759,1400-1459
933391,2019,2,5,16,2019-05-16,956,14679,4,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0750,1.00,0.00,20.00,1421,0700-0759,1400-1459
933392,2019,2,5,17,2019-05-17,956,14679,5,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0749,1.00,-1.00,-4.00,1357,0700-0759,1400-1459
933393,2019,2,5,18,2019-05-18,956,14679,6,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0747,1.00,-3.00,-15.00,1346,0700-0759,1400-1459
933394,2019,2,5,19,2019-05-19,956,14679,7,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0747,1.00,-3.00,-14.00,1347,0700-0759,1400-1459
933395,2019,2,5,20,2019-05-20,956,14679,1,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0800,1.00,10.00,-7.00,1354,0700-0759,1400-1459
933396,2019,2,5,21,2019-05-21,956,14679,2,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0749,1.00,-1.00,2.00,1403,0700-0759,1400-1459
933397,2019,2,5,22,2019-05-22,956,14679,3,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0749,1.00,-1.00,-23.00,1338,0700-0759,1400-1459
933398,2019,2,5,23,2019-05-23,956,14679,4,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0750,1.00,0.00,-23.00,1338,0700-0759,1400-1459
933399,2019,2,5,24,2019-05-24,956,14679,5,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0826,1.00,36.00,16.00,1417,0700-0759,1400-1459
933400,2019,2,5,25,2019-05-25,956,14679,6,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0743,1.00,-7.00,-31.00,1330,0700-0759,1400-1459
933401,2019,2,5,26,2019-05-26,956,14679,7,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0749,1.00,-1.00,-28.00,1333,0700-0759,1400-1459
933402,2019,2,5,27,2019-05-27,956,14679,1,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0748,1.00,-2.00,79.00,1520,0700-0759,1400-1459
933403,2019,2,5,28,2019-05-28,956,14679,2,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0750,1.00,0.00,-7.00,1354,0700-0759,1400-1459
933404,2019,2,5,29,2019-05-29,956,14679,3,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0754,1.00,4.00,5.00,1406,0700-0759,1400-1459
933405,2019,2,5,30,2019-05-30,956,14679,4,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0750,1.00,0.00,-16.00,1345,0700-0759,1400-1459
933406,2019,2,5,31,2019-05-31,956,14679,5,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,0748,1.00,-2.00,-25.00,1336,0700-0759,1400-1459
933407,2019,2,5,26,2019-05-26,1835,14679,7,SAN,"San Diego, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,0714,1.00,20.00,1.00,1200,0600-0659,1100-1159
933408,2019,2,5,3,2019-05-03,1889,14679,5,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2226,1.00,-6.00,-17.00,0552,2200-2259,0600-0659
933409,2019,2,5,4,2019-05-04,1889,14679,6,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2227,1.00,-5.00,-35.00,0534,2200-2259,0600-0659
933410,2019,2,5,5,2019-05-05,1889,14679,7,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,0955,1.00,683.00,707.00,1756,2200-2259,0600-0659
933411,2019,2,5,6,2019-05-06,1889,14679,1,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2224,1.00,-8.00,-20.00,0549,2200-2259,0600-0659
933412,2019,2,5,7,2019-05-07,1889,14679,2,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2227,1.00,-5.00,2.00,0611,2200-2259,0600-0659
933413,2019,2,5,8,2019-05-08,1889,14679,3,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2254,1.00,22.00,16.00,0625,2200-2259,0600-0659
933414,2019,2,5,9,2019-05-09,1889,14679,4,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2333,1.00,61.00,47.00,0656,2200-2259,0600-0659
933415,2019,2,5,10,2019-05-10,1889,14679,5,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2248,1.00,16.00,13.00,0622,2200-2259,0600-0659
933416,2019,2,5,11,2019-05-11,1889,14679,6,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2225,1.00,-7.00,-18.00,0551,2200-2259,0600-0659
933417,2019,2,5,12,2019-05-12,1889,14679,7,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2228,1.00,-4.00,-9.00,0600,2200-2259,0600-0659
933418,2019,2,5,13,2019-05-13,1889,14679,1,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2222,1.00,-10.00,-4.00,0605,2200-2259,0600-0659
933419,2019,2,5,14,2019-05-14,1889,14679,2,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2240,1.00,8.00,12.00,0621,2200-2259,0600-0659
933420,2019,2,5,15,2019-05-15,1889,14679,3,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2231,1.00,-1.00,-8.00,0601,2200-2259,0600-0659
933421,2019,2,5,16,2019-05-16,1889,14679,4,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2232,1.00,0.00,-9.00,0600,2200-2259,0600-0659
933422,2019,2,5,17,2019-05-17,1889,14679,5,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2230,1.00,-2.00,-21.00,0548,2200-2259,0600-0659
933423,2019,2,5,18,2019-05-18,1889,14679,6,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2230,1.00,-2.00,5.00,0614,2200-2259,0600-0659
933424,2019,2,5,19,2019-05-19,1889,14679,7,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2224,1.00,-8.00,-35.00,0534,2200-2259,0600-0659
933425,2019,2,5,20,2019-05-20,1889,14679,1,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2225,1.00,-7.00,-5.00,0604,2200-2259,0600-0659
933426,2019,2,5,21,2019-05-21,1889,14679,2,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2230,1.00,-2.00,-17.00,0552,2200-2259,0600-0659
933427,2019,2,5,22,2019-05-22,1889,14679,3,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2229,1.00,-3.00,-29.00,0540,2200-2259,0600-0659
933428,2019,2,5,23,2019-05-23,1889,14679,4,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2224,1.00,-8.00,-7.00,0602,2200-2259,0600-0659
933429,2019,2,5,24,2019-05-24,1889,14679,5,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2228,1.00,-4.00,2.00,0611,2200-2259,0600-0659
933430,2019,2,5,25,2019-05-25,1889,14679,6,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2257,1.00,25.00,1.00,0610,2200-2259,0600-0659
933431,2019,2,5,26,2019-05-26,1889,14679,7,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2232,1.00,0.00,-16.00,0553,2200-2259,0600-0659
933432,2019,2,5,27,2019-05-27,1889,14679,1,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2233,1.00,1.00,-22.00,0547,2200-2259,0600-0659
933433,2019,2,5,28,2019-05-28,1889,14679,2,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2301,1.00,29.00,3.00,0612,2200-2259,0600-0659
933434,2019,2,5,29,2019-05-29,1889,14679,3,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2226,1.00,-6.00,-7.00,0602,2200-2259,0600-0659
933435,2019,2,5,30,2019-05-30,1889,14679,4,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2223,1.00,-9.00,-41.00,0528,2200-2259,0600-0659
933436,2019,2,5,31,2019-05-31,1889,14679,5,SAN,"San Diego, CA",CA,CLT,"Charlotte, NC",NC,2227,1.00,-5.00,-25.00,0544,2200-2259,0600-0659
933437,2019,2,5,1,2019-05-01,553,11292,3,DEN,"Denver, CO",CO,SAN,"San Diego, CA",CA,2244,1.00,39.00,27.00,2353,2200-2259,2300-2359
933438,2019,2,5,1,2019-05-01,551,11292,3,DEN,"Denver, CO",CO,SAN,"San Diego, CA",CA,0733,1.00,43.00,41.00,0853,0600-0659,0800-0859
933439,2019,2,5,1,2019-05-01,1063,14679,3,SAN,"San Diego, CA",CA,CVG,"Cincinnati, OH",KY,0941,1.00,39.00,30.00,1658,0900-0959,1600-1659
933440,2019,2,5,1,2019-05-01,1062,11193,3,CVG,"Cincinnati, OH",KY,SAN,"San Diego, CA",CA,1107,1.00,-15.00,-13.00,1243,1100-1159,1200-1259
933441,2019,2,5,1,2019-05-01,1806,14679,3,SAN,"San Diego, CA",CA,AUS,"Austin, TX",TX,1334,1.00,-12.00,-25.00,1816,1300-1359,1800-1859
933442,2019,2,5,1,2019-05-01,1807,10423,3,AUS,"Austin, TX",TX,SAN,"San Diego, CA",CA,0853,1.00,-8.00,4.00,1010,0900-0959,1000-1059
933443,2019,2,5,1,2019-05-01,550,14679,3,SAN,"San Diego, CA",CA,DEN,"Denver, CO",CO,1056,1.00,0.00,-13.00,1411,1000-1059,1400-1459
933444,2019,2,5,1,2019-05-01,552,14679,3,SAN,"San Diego, CA",CA,DEN,"Denver, CO",CO,0830,1.00,120.00,100.00,1146,0600-0659,1000-1059
933445,2019,2,5,2,2019-05-02,552,14679,4,SAN,"San Diego, CA",CA,DEN,"Denver, CO",CO,0619,1.00,-11.00,-20.00,0946,0600-0659,1000-1059
933446,2019,2,5,2,2019-05-02,1190,14492,4,RDU,"Raleigh/Durham, NC",NC,SAN,"San Diego, CA",CA,1000,1.00,-5.00,-25.00,1219,1000-1059,1200-1259
933447,2019,2,5,2,2019-05-02,1806,14679,4,SAN,"San Diego, CA",CA,SAT,"San Antonio, TX",TX,1320,1.00,-14.00,-29.00,1750,1300-1359,1800-1859
